match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9407642,train,48733,0.5746353773,1.388888889,0.8333333333,1,1,147.75,0.01960784314,1.888888889,135.5,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9271653,train,47480,0.3854563006,0.8695652174,0.9,1.25,0.6721311475,172.375,1,0.1822429907,149.125,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433395,train,7258,0.7351561001,0.9090909091,1.127659574,0.6923076923,0.512195122,159.5714286,58.14285714,0.5,166.7333333,1,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084606,train,6838,0.4000287247,0.5,0.9324324324,1.142857143,0.01639344262,173.3571429,2.302931596,,174.0769231,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457601,train,47529,0.3673175182,0.75,1.111111111,1.333333333,2.904761905,152.3333333,1,4.125,165.6428571,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9407621,train,48950,0.6640322621,1.45,1.315068493,0.55,101,,1,,190,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516492,train,30428,0.5848632951,1.148148148,1.120879121,0.7,1.975609756,158.6,51,0.2307692308,165,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128769,train,48341,0.596966669,0.76,0.75,1.666666667,0.7530864198,164.9,58.14285714,0.4786324786,171,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085460,train,10366,0.5214694764,1.363636364,1,0.8461538462,1.975609756,146.2333333,0.01800327332,1.179487179,164.7333333,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9407677,train,48943,0.7365981028,1,0.9196428571,0.7142857143,1,133.8333333,67.66666667,1.7,139.25,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128349,train,30435,0.4867612921,1.526315789,1.414285714,1,1.487804878,,1,4.37037037,155.9285714,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457489,train,40298,0.293164051,2.125,1.564102564,3,1,152.8636364,1.970873786,0.2586206897,159.4545455,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9484600,train,40606,0.3778897075,1.333333333,1,1.1,3.857142857,163.8,2.109570042,7.785714286,178.7333333,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433374,train,7727,0.3853140065,0.8846153846,0.7045454545,1.222222222,0.801980198,144.6,1.490196078,3.455882353,162.5333333,0,40,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9094210,train,46752,0.4892462985,0.9677419355,0.8653846154,2.285714286,0.2079207921,152.2666667,0.009900990099,0.3174603175,154.875,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9680229,train,47508,0.3422416485,0.96,0.7524752475,1.454545455,1,149.45,1,1.232142857,150.8,0,25,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433724,train,9967,0.408394975,1.4,1.109375,0.5555555556,1,155.7333333,2.302931596,0.2424242424,177.8666667,1,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433836,train,9701,0.3652083982,1.185185185,1.22972973,1.714285714,0.7530864198,164.5,1.326797386,1.726495726,167.0666667,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9702734,train,33942,0.4948814555,0.9615384615,0.87,2,1,158.8666667,0.8366013072,0.3609022556,157,0,40,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9331125,train,11591,0.4043102687,1,1.107142857,8,1.487804878,141.8571429,101,1.226190476,158.3333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8950801,train,55,0.2498301842,2.0625,1.492537313,2,4.80952381,142.4285714,1,1.019047619,153,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457398,train,47529,0.497293049,0.9047619048,1.194029851,1.285714286,101,142.8666667,51,,149.3333333,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516499,train,30414,0.3329815304,1.461538462,0.8043478261,1.5,0.7530864198,167,0.009900990099,0.8187134503,174.2,0,75,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457566,train,45072,0.5372957831,0.7692307692,1.014084507,1.6,0.2592592593,152.5,51,1.636363636,165.1333333,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9076829,train,40424,0.451893943,1.5,1.404255319,2,1,118.5,1,,125,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516744,train,30407,0.3833902899,1.142857143,1.212121212,0.5,0.3442622951,155.9,0.01960784314,0.7894736842,179.8666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433689,train,7608,0.4610513763,1.428571429,1.03030303,1,61,161.1428571,1.08912656,,158.1333333,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9484586,train,40606,0.2901399086,1.454545455,1.47761194,1.166666667,1.327868852,163.6,3.222222222,1.5,175.5333333,1,75,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9668560,train,55,0.4896710425,1.714285714,0.8773584906,2.2,1,166.3333333,101,11.6875,176,1,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9256379,train,48,0.2522370903,1.684210526,1.637681159,2.5,101,154.6785714,101,,164.2666667,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9856734,train,76,0.5730036268,1.24,1.066666667,3.5,0.6721311475,145.125,0.0234375,12.26470588,160.8,0,20,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9290980,train,62,0.5205668634,0.4444444444,0.63,0.7647058824,2.463414634,144.2,1.490196078,0.7428571429,159.4666667,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128622,train,30421,0.5706879865,0.8333333333,0.7207207207,0.95,0.512195122,163.9,1.243902439,0.2181818182,157.5333333,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8887822,train,33956,0.2809633862,1.208333333,1.025,1.142857143,1.327868852,149.5,81,0.5691964286,172.2,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9250338,train,76,0.2378172116,4,7.833333333,1.4,0.6058814837,148.5,101,0.74375,160,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433843,train,7258,0.5964765947,1.4,1.166666667,0.7777777778,3.857142857,149.8333333,0.603960396,3.282608696,190.4666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9489304,train,46745,0.4111377932,1.041666667,1.168421053,0.4782608696,1.487804878,148.2333333,0.01269393512,3.133333333,149.75,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9489262,train,46752,0.3904906045,2.578947368,1.538461538,0.6666666667,0.512195122,157.0333333,0.4059405941,0.1052631579,148.3636364,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9262154,train,36112,0.3073409369,0.75,0.9130434783,1.571428571,1,156,1,5.416666667,169.4,0,75,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8887766,train,33935,0.5483943319,0.8333333333,0.8472222222,0.875,1,,1,0.376,173.0666667,1,75,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9086965,train,118,0.7277637712,0.5217391304,0.4827586207,0.7777777778,1.487804878,142.8333333,1,5.208333333,170.4,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457461,train,45072,0.6304655318,0.8,0.8596491228,1.333333333,1.487804878,157.1666667,51,3.230769231,153.2857143,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128559,train,30421,0.6728721394,1.153846154,0.9255319149,0.75,1,187.6428571,1,1.24,152.6666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8797067,train,41,0.4295483675,0.7419354839,1.065934066,0.6666666667,0.512195122,137,1,0.6896551724,161.4,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433815,train,10366,0.312280703,0.7647058824,1.038461538,1.363636364,3.857142857,159.2666667,1.065359477,3.607142857,176.2,1,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9094308,train,46780,0.5134542861,1.25,1,2.222222222,1.327868852,148.2333333,0.009900990099,0.3,139.1666667,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9290644,train,20,0.716567411,0.2424242424,0.4943820225,0.5714285714,1.487804878,161.1,61,0.20657277,165.4,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9490053,train,188,0.4310960752,0.4864864865,0.626984127,2.666666667,1.952380952,157.9,101,1.2,161.6,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516716,train,30414,0.3087272266,0.8846153846,0.9387755102,1.333333333,1,160.3636364,0.504950495,1.578947368,182.8666667,1,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051223,train,44904,0.3161400741,0.9545454545,0.5731707317,1.7,2.463414634,161.9545455,1.980392157,4.355555556,176.4666667,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9225348,train,55,0.6092000498,1.4,0.9887640449,1,1,157.3333333,101,0.5080645161,165.1333333,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128468,train,30421,0.4787091919,1.086956522,0.9777777778,0.7777777778,0.3442622951,180.5,101,0.75,151.7333333,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9489283,train,46738,0.3447919406,0.5306122449,0.9166666667,1.615384615,0.512195122,146.7333333,76,1,143.8,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9587003,train,36126,0.3711643699,0.9642857143,1.019417476,1.222222222,0.6721311475,166,1,0.6710526316,157.8666667,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9096975,train,237,0.4348342715,1.2,1.857142857,1,51,153.1,51,,163.5,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457650,train,35790,0.5634336317,1.5,1.666666667,1,0.2592592593,154.4,0.4499449945,0.8205128205,159.8,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9272584,train,33914,0.6709168606,1.25,1,0.625,1,155.6,0.01477832512,0.1287878788,179.2,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684128,train,13131,0.7158959081,0.2727272727,0.6538461538,0.5,0.0243902439,159.75,1,,126.2727273,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9388385,train,17583,0.5460542854,1.052631579,0.9436619718,0.8333333333,2.904761905,155.8666667,71,6.333333333,168.4666667,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051020,train,40550,0.7207805167,1.7,1.016393443,0.6,0.3442622951,174.1,0.3442622951,2.590909091,167.6,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9262196,train,38814,0.4671669956,0.8695652174,0.8928571429,0.75,0.512195122,145.75,1,0.2580645161,165.4,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684541,train,15497,0.2582572774,2.5,3.470588235,11,2.904761905,130.75,1,0.175,135.2857143,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9225341,train,41,0.559782746,1,1.056818182,0.9333333333,1.975609756,156.6666667,1,1.157894737,175.2,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9615066,train,41,0.5863966295,1.259259259,1,1,0.3442622951,160.15,1,16.94117647,169,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9484691,train,44904,0.3587327434,0.8055555556,1.03,1.285714286,0.6721311475,160.9666667,0.9530516432,0.140625,186.8666667,1,40,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128685,train,30421,0.4465155769,1.291666667,1.2,1,0.5061728395,178.0555556,1,0.8823529412,162.8,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085432,train,9701,0.3969208716,0.7941176471,0.8859649123,1.6,0.6721311475,176,0.6191926885,2.678571429,160.7333333,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9087175,train,69,0.6644586985,1.5,1.253968254,0.5384615385,0.2592592593,163.875,1,0.5614035088,153.5333333,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9097290,train,23750,0.2643199182,2.285714286,1.448275862,2.333333333,1.952380952,153.625,101,2.625,142.3333333,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9587080,train,36126,0.5825981808,0.8055555556,0.875,0.6153846154,0.7530864198,144.25,0.504950495,1.425531915,170.8,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9262105,train,36084,0.6245209741,0.8181818182,1.141025641,1.125,0.3442622951,160.1875,51,0.1125,168.9333333,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9823029,train,237,0.5897253792,1.833333333,1.727272727,0.3333333333,0.6721311475,,1,4.928571429,157.3333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433290,train,10618,0.623330672,1.2,1.022988506,1,0.6721311475,167.2,0.6710526316,0.5,164.1333333,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8950836,train,34,0.5370733743,0.9310344828,0.9892473118,1.727272727,0.801980198,,1,4.75,153.6666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084753,train,8182,0.441684499,0.6129032258,1.032258065,0.9090909091,1.327868852,147.7692308,0.01315789474,0.1243902439,164.0714286,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9849643,train,251,0.642137539,0.125,0.4615384615,1.666666667,0.7524752475,160.25,1,0.5208333333,161.25,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433521,train,9876,0.3921696617,1.257142857,1.362637363,1.090909091,0.7530864198,164.4666667,0.7124075596,2.245014245,183.3333333,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9830743,train,76,0.4032061687,4.142857143,1.87755102,5,2.904761905,,1,0.4814814815,155.6,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9271716,train,47480,0.4091284376,1.111111111,0.9480519481,1.111111111,2.904761905,158.125,51,5.714285714,151.0833333,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085453,train,9876,0.5526262465,0.8076923077,0.7068965517,1.090909091,1,140.9,0.01408450704,7.666666667,166.0666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433472,train,6838,0.4961128512,1.526315789,1.46031746,1.2,1.952380952,159.8,2.394700139,1.125,169.6666667,0,40,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085005,train,6698,0.6194829992,1.1875,1.491803279,1,1,162.4,4.80952381,0.5454545455,172.1333333,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9489395,train,46759,0.336713803,1.129032258,0.8571428571,0.9375,1.487804878,154.4333333,86.71428571,6.606060606,146.6666667,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344411,train,23316,0.5191912127,0.3333333333,0.5263157895,1.25,1,142.7692308,4.80952381,0.8,160.2,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433017,train,8056,0.7317937407,0.8695652174,0.6785714286,0.4166666667,0.512195122,164.8181818,0.01547116737,0.35,162.2,1,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9123204,train,48,0.2792384968,1.25,1.344827586,1.9,1,153.3333333,101,0.5614035088,149.2,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9151064,train,27,0.647546588,0.3823529412,0.7333333333,0.5909090909,0.009900990099,137.4333333,34.33333333,,142.7333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9681629,train,223,0.4396620386,0.4782608696,0.5670103093,1.166666667,0.0243902439,153.75,0.2574257426,,153.9166667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085313,train,7258,0.4826110892,1.25,0.8823529412,0.7368421053,1.24691358,147.65,61,3.616,163.8,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128734,train,48341,0.4966995678,0.88,0.9574468085,0.4782608696,0.7530864198,160.8125,1,0.5179856115,171.3333333,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8887878,train,33935,0.2943257714,1.034482759,1.24691358,2.111111111,1.327868852,159.1818182,101,0.6222222222,177.6666667,1,40,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084949,train,8182,0.690666718,0.8571428571,0.88,1,0.7530864198,166.0555556,34.33333333,0.5259938838,174.3333333,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433451,train,8987,0.5806024669,0.7575757576,1.032258065,1.333333333,0.6721311475,167.3125,38.5,0.3947368421,167.4,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084935,train,8056,0.4944945219,1,0.9647058824,1.25,1,135.7142857,2.302931596,2.888888889,161.8,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9290973,train,62,0.4593356637,2,1.62295082,1.416666667,0.7530864198,146.3333333,0.9014778325,1.6,160.9333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9331384,train,14454,0.6058363996,0.9333333333,0.4366197183,0.4444444444,1.327868852,164.6538462,0.009900990099,0.4705882353,135.1538462,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433430,train,10618,0.2552000101,0.7419354839,1.098765432,1.181818182,1.327868852,166.2,77.92307692,0.4485981308,182.0666667,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433066,train,6838,0.6190625179,1.238095238,0.9761904762,2,21,172.8461538,47.15384615,,181.0666667,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457384,train,35790,0.3999188354,1.166666667,1.098591549,0.8888888889,0.01639344262,140.9,0.01234567901,,,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9657136,train,251,0.4810704795,0.6153846154,1.222222222,0.75,1.975609756,121.9,1,0.1597938144,130.2222222,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9094259,train,46780,0.3276390406,1.034482759,0.9126213592,0.8181818182,0.603960396,149.8,101,2.985074627,150.2,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9866331,train,17583,0.3775691541,1.769230769,1.081967213,2.833333333,0.5061728395,134.85,0.2299229923,0.3797468354,146.5333333,0,20,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9301963,train,202,0.2820194134,12,40,7,81,142.8181818,101,,174.8571429,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9272801,train,33935,0.7186793015,0.7777777778,0.7931034483,0.7272727273,1,143.9,0.009900990099,1.294117647,152.1333333,1,20,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9250359,train,146,0.623259898,1.5,1.833333333,0.5,1,135,1,,218.5,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9644109,train,48,0.4196507927,3.777777778,4.071428571,3.6,1.487804878,144.9333333,67.66666667,1.185185185,176.0666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085061,train,8987,0.5769415818,0.724137931,1.010309278,0.6923076923,1.952380952,163.15,41,0.253164557,168.2,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684982,train,11283,0.5332561197,0.5,0.6595744681,3,1.975609756,169.1666667,101,0.5357142857,145.6428571,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128419,train,48334,0.404810656,1.888888889,1.06097561,1.846153846,4.80952381,130,1,1.4,210,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128412,train,30407,0.4808168842,0.8787878788,0.8762886598,0.5,1,194.25,1,0.3939393939,152.4,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9262224,train,36070,0.4594852254,1.347826087,0.8068181818,1.222222222,2.463414634,151.375,1,0.8177777778,154.7333333,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128699,train,30428,0.5502758126,0.8888888889,0.9450549451,0.7777777778,0.6721311475,166.8,0.8039215686,1.861111111,151.8,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8887759,train,33928,0.7103973508,0.2666666667,0.3088235294,0.5,0.6721311475,167.9,61,0.6932773109,163.9333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9327583,train,251,0.7108961885,0.2,0.6,2,1,135.5,1,1.41025641,157,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9096989,train,216,0.5348780231,0.1379310345,0.1413043478,0.4444444444,2.463414634,153.1,1.980392157,2,185,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9388371,train,17653,0.5642633498,0.9,0.9275362319,0.8888888889,1.655737705,147.4,51,1.764705882,151.4,0,80,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9256365,train,48,0.7380677273,0.6428571429,0.5535714286,0.4117647059,0.009900990099,157.9583333,0.009900990099,,139.1333333,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8887808,train,33949,0.6237457355,0.9,0.6823529412,0.8,1,161.75,34.33333333,0.4444444444,157.7333333,1,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9094273,train,46738,0.5267381852,1.153846154,1.150537634,1,0.5061728395,150.4,0.009900990099,2.068965517,147.25,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433073,train,7608,0.4954945121,1.166666667,0.98,1,1,165.65,58.14285714,0.7777777778,157.8,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9301970,train,202,0.3276869685,1.5,0.95,7,61,145.5,86.71428571,,174.625,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9256561,train,48,0.7068979713,0.6,0.6403508772,0.7058823529,1.952380952,142.125,1,0.3863636364,161,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084998,train,8917,0.4053363037,0.6896551724,1.05,0.8666666667,2.904761905,168.8125,0.504950495,0.8958333333,170.2666667,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9489465,train,46738,0.5608915586,0.96,1.030927835,0.9523809524,1,150.5666667,51,7.125,150.6666667,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128377,train,30400,0.4302994472,1.041666667,1.228571429,2.333333333,1.327868852,,1,3.358695652,148.1333333,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9587094,train,36084,0.4411025715,1,0.978021978,1.777777778,1.655737705,153.85,76,0.5492537313,164.0666667,1,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433045,train,9701,0.6178239831,0.8387096774,0.8529411765,0.8333333333,0.3442622951,161.3888889,56.55555556,0.7297297297,176.5333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085103,train,8917,0.6994102521,0.8095238095,0.9425287356,0.6363636364,0.7530864198,170.4444444,0.01768172888,1.185185185,161.5333333,1,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9837253,train,202,0.7744264629,0.1,0.1290322581,0.3333333333,1.243902439,158.75,0.03846153846,0.3333333333,172,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457580,train,45072,0.3267413087,1.857142857,1.596153846,0.5555555556,3.857142857,156.6875,0.5098039216,0.71875,163.5,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9150126,train,216,0.7194812556,1.466666667,0.7684210526,0.8571428571,61,154.4,1,,167.8333333,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9271681,train,47480,0.6154897002,1.238095238,1.023529412,1.090909091,1,176.5,1,0.593495935,156.9166667,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8887850,train,33928,0.3568992653,2,2.131578947,1.125,1.487804878,157.2,1.724637681,5.722222222,168,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9823071,train,202,0.5872101567,0.5263157895,0.5573770492,1.25,3.857142857,,1,0.8928571429,134.2727273,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9837218,train,272,0.243441403,8,28,2,21,164.5,1,,137.8571429,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516520,train,30393,0.4974612196,0.4333333333,0.8598130841,3.2,1,177.1666667,0.01960784314,2.4,181.4666667,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
